variant,alpha0,beta,sigma0,degradation,conditional_source,ADE_noisy,ADE_cond,ADE_e1,ADE_e2,improves_vs_e1,ADE_gain_vs_e1,six_ADE_improved_count,mean_ADE_gain_vs_e1_across_6,mean_ADE_e2_across_6
V1_abs_anchor_smooth,0.2,0.01,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.028923235833644867,True,0.04499899595975876,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.2,0.01,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.18904109299182892,False,-0.0013967454433441162,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.2,0.01,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.26216042041778564,False,-0.015896514058113098,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.2,0.01,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19806675612926483,False,-0.0038628578186035156,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.2,0.01,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.05432569980621338,False,-0.006065249443054199,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.2,0.01,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.022355003282427788,True,0.0009171422570943832,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.2,0.01,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03170615807175636,True,0.04221607372164726,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.2,0.01,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.1893937736749649,False,-0.0017494261264801025,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.2,0.01,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2596432566642761,False,-0.013379350304603577,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.2,0.01,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19623707234859467,False,-0.0020331740379333496,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.2,0.05,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.053432803601026535,False,-0.005172353237867355,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.2,0.05,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.023411955684423447,False,-0.00013981014490127563,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.2,0.05,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.032467301934957504,True,0.04145492985844612,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.2,0.05,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.18952929973602295,False,-0.001884952187538147,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.2,0.05,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.259024053812027,False,-0.012760147452354431,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.2,0.05,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19583342969417572,False,-0.0016295313835144043,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.2,0.05,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.04993055388331413,False,-0.001670103520154953,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.2,0.05,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.031610678881406784,False,-0.008338533341884613,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.2,0.05,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03926774859428406,True,0.03465448319911957,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.2,0.05,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19117645919322968,False,-0.003532111644744873,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.2,0.05,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2540943920612335,False,-0.007830485701560974,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.2,0.05,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19338272511959076,True,0.0008211731910705566,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.2,0.1,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.051243219524621964,False,-0.002982769161462784,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.2,0.1,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.027251455932855606,False,-0.003979310393333435,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.2,0.1,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03545346483588219,True,0.03846876695752144,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.2,0.1,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19017215073108673,False,-0.0025278031826019287,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.2,0.1,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.25675466656684875,False,-0.010490760207176208,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.2,0.1,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19452612102031708,False,-0.0003222227096557617,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.2,0.1,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.049636248499155045,False,-0.0013757981359958649,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.2,0.1,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.036153070628643036,False,-0.012880925089120865,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.2,0.1,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.04380786791443825,True,0.030114363878965378,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.2,0.1,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.1924273669719696,False,-0.004783019423484802,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.2,0.1,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.25119975209236145,False,-0.004935845732688904,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.2,0.1,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19260604679584503,True,0.0015978515148162842,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.2,0.2,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.049930572509765625,False,-0.0016701221466064453,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.2,0.2,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.03161068633198738,False,-0.00833854079246521,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.2,0.2,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03926945477724075,True,0.03465277701616287,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.2,0.2,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19117653369903564,False,-0.0035321861505508423,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.2,0.2,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2540944218635559,False,-0.007830515503883362,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.2,0.2,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19338281452655792,True,0.0008210837841033936,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.2,0.2,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.05053826421499252,False,-0.0022778138518333435,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.2,0.2,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.0409431979060173,False,-0.017671052366495132,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.2,0.2,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.04916482791304588,True,0.024757403880357742,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.2,0.2,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19375400245189667,False,-0.006109654903411865,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.2,0.2,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2482091188430786,False,-0.001945212483406067,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.2,0.2,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19224496185779572,True,0.0019589364528656006,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.5,0.01,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.059394340962171555,False,-0.011133890599012375,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.5,0.01,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.018330028280615807,True,0.0049421172589063644,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.5,0.01,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.028923235833644867,True,0.04499899595975876,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.5,0.01,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.18904109299182892,False,-0.0013967454433441162,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.5,0.01,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.26216042041778564,False,-0.015896514058113098,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.5,0.01,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19806675612926483,False,-0.0038628578186035156,2,0.0029418508832653365,0.12598597910255194
V1_abs_anchor_smooth,0.5,0.01,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.05432569980621338,False,-0.006065249443054199,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.5,0.01,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.022355003282427788,True,0.0009171422570943832,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.5,0.01,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03170615807175636,True,0.04221607372164726,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.5,0.01,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.1893937736749649,False,-0.0017494261264801025,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.5,0.01,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2596432566642761,False,-0.013379350304603577,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.5,0.01,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19623707234859467,False,-0.0020331740379333496,2,0.0033176693444450698,0.1256101606413722
V1_abs_anchor_smooth,0.5,0.05,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.053432803601026535,False,-0.005172353237867355,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.5,0.05,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.023411955684423447,False,-0.00013981014490127563,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.5,0.05,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.032467301934957504,True,0.04145492985844612,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.5,0.05,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.18952929973602295,False,-0.001884952187538147,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.5,0.05,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.259024053812027,False,-0.012760147452354431,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.5,0.05,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19583342969417572,False,-0.0016295313835144043,1,0.0033113559087117514,0.12561647407710552
V1_abs_anchor_smooth,0.5,0.05,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.04993055388331413,False,-0.001670103520154953,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.5,0.05,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.031610678881406784,False,-0.008338533341884613,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.5,0.05,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03926774859428406,True,0.03465448319911957,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.5,0.05,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19117645919322968,False,-0.003532111644744873,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.5,0.05,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2540943920612335,False,-0.007830485701560974,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.5,0.05,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19338272511959076,True,0.0008211731910705566,2,0.0023507370303074517,0.1265770929555098
V1_abs_anchor_smooth,0.5,0.1,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.051243219524621964,False,-0.002982769161462784,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.5,0.1,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.027251455932855606,False,-0.003979310393333435,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.5,0.1,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03545346483588219,True,0.03846876695752144,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.5,0.1,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19017215073108673,False,-0.0025278031826019287,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.5,0.1,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.25675466656684875,False,-0.010490760207176208,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.5,0.1,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19452612102031708,False,-0.0003222227096557617,1,0.00302765021721522,0.12590017976860204
V1_abs_anchor_smooth,0.5,0.1,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.049636248499155045,False,-0.0013757981359958649,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.5,0.1,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.036153070628643036,False,-0.012880925089120865,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.5,0.1,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.04380786791443825,True,0.030114363878965378,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.5,0.1,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.1924273669719696,False,-0.004783019423484802,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.5,0.1,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.25119975209236145,False,-0.004935845732688904,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.5,0.1,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19260604679584503,True,0.0015978515148162842,2,0.0012894378354152043,0.12763839215040207
V1_abs_anchor_smooth,0.5,0.2,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.049930572509765625,False,-0.0016701221466064453,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.5,0.2,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.03161068633198738,False,-0.00833854079246521,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.5,0.2,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03926945477724075,True,0.03465277701616287,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.5,0.2,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19117653369903564,False,-0.0035321861505508423,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.5,0.2,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2540944218635559,False,-0.007830515503883362,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.5,0.2,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19338281452655792,True,0.0008210837841033936,2,0.0023504160344600677,0.12657741395135721
V1_abs_anchor_smooth,0.5,0.2,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.05053826421499252,False,-0.0022778138518333435,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.5,0.2,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.0409431979060173,False,-0.017671052366495132,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.5,0.2,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.04916482791304588,True,0.024757403880357742,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.5,0.2,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19375400245189667,False,-0.006109654903411865,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.5,0.2,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2482091188430786,False,-0.001945212483406067,2,-0.00021456554532051086,0.1291423955311378
V1_abs_anchor_smooth,0.5,0.2,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19224496185779572,True,0.0019589364528656006,2,-0.00021456554532051086,0.1291423955311378
V2_uniform_cond_motion,0.0,0.01,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.059394340962171555,False,-0.011133890599012375,2,0.0029418508832653365,0.12598597910255194
V2_uniform_cond_motion,0.0,0.01,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.018330028280615807,True,0.0049421172589063644,2,0.0029418508832653365,0.12598597910255194
V2_uniform_cond_motion,0.0,0.01,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.028923235833644867,True,0.04499899595975876,2,0.0029418508832653365,0.12598597910255194
V2_uniform_cond_motion,0.0,0.01,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.18904109299182892,False,-0.0013967454433441162,2,0.0029418508832653365,0.12598597910255194
V2_uniform_cond_motion,0.0,0.01,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.26216042041778564,False,-0.015896514058113098,2,0.0029418508832653365,0.12598597910255194
V2_uniform_cond_motion,0.0,0.01,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19806675612926483,False,-0.0038628578186035156,2,0.0029418508832653365,0.12598597910255194
V2_uniform_cond_motion,0.0,0.01,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.05432569980621338,False,-0.006065249443054199,2,0.0033176693444450698,0.1256101606413722
V2_uniform_cond_motion,0.0,0.01,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.022355003282427788,True,0.0009171422570943832,2,0.0033176693444450698,0.1256101606413722
V2_uniform_cond_motion,0.0,0.01,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03170615807175636,True,0.04221607372164726,2,0.0033176693444450698,0.1256101606413722
V2_uniform_cond_motion,0.0,0.01,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.1893937736749649,False,-0.0017494261264801025,2,0.0033176693444450698,0.1256101606413722
V2_uniform_cond_motion,0.0,0.01,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2596432566642761,False,-0.013379350304603577,2,0.0033176693444450698,0.1256101606413722
V2_uniform_cond_motion,0.0,0.01,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19623707234859467,False,-0.0020331740379333496,2,0.0033176693444450698,0.1256101606413722
V2_uniform_cond_motion,0.0,0.05,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.053432803601026535,False,-0.005172353237867355,1,0.0033113559087117514,0.12561647407710552
V2_uniform_cond_motion,0.0,0.05,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.023411955684423447,False,-0.00013981014490127563,1,0.0033113559087117514,0.12561647407710552
V2_uniform_cond_motion,0.0,0.05,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.032467301934957504,True,0.04145492985844612,1,0.0033113559087117514,0.12561647407710552
V2_uniform_cond_motion,0.0,0.05,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.18952929973602295,False,-0.001884952187538147,1,0.0033113559087117514,0.12561647407710552
V2_uniform_cond_motion,0.0,0.05,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.259024053812027,False,-0.012760147452354431,1,0.0033113559087117514,0.12561647407710552
V2_uniform_cond_motion,0.0,0.05,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19583342969417572,False,-0.0016295313835144043,1,0.0033113559087117514,0.12561647407710552
V2_uniform_cond_motion,0.0,0.05,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.04993055388331413,False,-0.001670103520154953,2,0.0023507370303074517,0.1265770929555098
V2_uniform_cond_motion,0.0,0.05,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.031610678881406784,False,-0.008338533341884613,2,0.0023507370303074517,0.1265770929555098
V2_uniform_cond_motion,0.0,0.05,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03926774859428406,True,0.03465448319911957,2,0.0023507370303074517,0.1265770929555098
V2_uniform_cond_motion,0.0,0.05,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19117645919322968,False,-0.003532111644744873,2,0.0023507370303074517,0.1265770929555098
V2_uniform_cond_motion,0.0,0.05,1.0,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.2540943920612335,False,-0.007830485701560974,2,0.0023507370303074517,0.1265770929555098
V2_uniform_cond_motion,0.0,0.05,1.0,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19338272511959076,True,0.0008211731910705566,2,0.0023507370303074517,0.1265770929555098
V2_uniform_cond_motion,0.0,0.1,0.5,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.051243219524621964,False,-0.002982769161462784,1,0.00302765021721522,0.12590017976860204
V2_uniform_cond_motion,0.0,0.1,0.5,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.027251455932855606,False,-0.003979310393333435,1,0.00302765021721522,0.12590017976860204
V2_uniform_cond_motion,0.0,0.1,0.5,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.03545346483588219,True,0.03846876695752144,1,0.00302765021721522,0.12590017976860204
V2_uniform_cond_motion,0.0,0.1,0.5,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.19017215073108673,False,-0.0025278031826019287,1,0.00302765021721522,0.12590017976860204
V2_uniform_cond_motion,0.0,0.1,0.5,jump_medium,matched_protocol_recomputed,0.2633684277534485,0.24652285873889923,0.24626390635967255,0.25675466656684875,False,-0.010490760207176208,1,0.00302765021721522,0.12590017976860204
V2_uniform_cond_motion,0.0,0.1,0.5,combined_medium,matched_protocol_recomputed,0.1990637630224228,0.197429358959198,0.19420389831066132,0.19452612102031708,False,-0.0003222227096557617,1,0.00302765021721522,0.12590017976860204
V2_uniform_cond_motion,0.0,0.1,1.0,gaussian_medium,archived_original,0.06256657093763351,0.05569539964199066,0.04826045036315918,0.049636248499155045,False,-0.0013757981359958649,2,0.0012894378354152043,0.12763839215040207
V2_uniform_cond_motion,0.0,0.1,1.0,drift_medium,archived_original,0.01764802448451519,0.03159075602889061,0.02327214553952217,0.036153070628643036,False,-0.012880925089120865,2,0.0012894378354152043,0.12763839215040207
V2_uniform_cond_motion,0.0,0.1,1.0,burst_medium,archived_original,0.07475546002388,0.09188491106033325,0.07392223179340363,0.04380786791443825,True,0.030114363878965378,2,0.0012894378354152043,0.12763839215040207
V2_uniform_cond_motion,0.0,0.1,1.0,bias_medium,archived_original,0.1889956295490265,0.18886825442314148,0.1876443475484848,0.1924273669719696,False,-0.004783019423484802,2,0.0012894378354152043,0.12763839215040207
